eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
Play_Pass,2506.253,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:12:54.903000+02:00,41.0,46.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'true', 'PlayAngle': '326.59', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '604', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2509.061,DFL-CLU-00000S,DFL-OBJ-002GM0,,2023-05-27 16:12:57.711000+02:00,41.0,49.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '68.56', 'Player': 'DFL-OBJ-002GM0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '605', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2512.214,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:13:00.864000+02:00,41.0,52.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0000XU', 'FromOpenPlay': 'true', 'PlayAngle': '146.31', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '606', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2513.972,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:13:02.622000+02:00,41.0,53.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '100.79', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '607', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2516.014,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:13:04.664000+02:00,41.0,56.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0002LI', 'FromOpenPlay': 'true', 'PlayAngle': '8.77', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '608', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
TacklingGame,2520.552,DFL-CLU-00000S,DFL-OBJ-0027LO,0.0,2023-05-27 16:13:09.202000+02:00,42.0,0.0,"{'Winner': 'DFL-OBJ-0027LO', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-J013O2', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",firstHalf,Home
Play_Pass,2521.115,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:13:09.765000+02:00,42.0,1.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '183.41', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '610', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2522.468,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:13:11.118000+02:00,42.0,2.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0000XU', 'FromOpenPlay': 'true', 'PlayAngle': '258.64', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '612', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2523.628,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:13:12.278000+02:00,42.0,3.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'true', 'PlayAngle': '113.71', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '613', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2524.894,DFL-CLU-00000S,DFL-OBJ-002GM0,,2023-05-27 16:13:13.544000+02:00,42.0,4.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'true', 'PlayAngle': '71.08', 'Player': 'DFL-OBJ-002GM0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '614', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2526.575,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:13:15.225000+02:00,42.0,6.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'true', 'PlayAngle': '147.41', 'Player': 'DFL-OBJ-000199', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '615', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2527.754,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:13:16.404000+02:00,42.0,7.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'true', 'PlayAngle': '268.83', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '616', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2531.241,DFL-CLU-00000S,DFL-OBJ-002GM0,,2023-05-27 16:13:19.891000+02:00,42.0,11.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'true', 'PlayAngle': '106.45', 'Player': 'DFL-OBJ-002GM0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '617', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2533.39,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:13:22.040000+02:00,42.0,13.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027LO', 'FromOpenPlay': 'true', 'PlayAngle': '357.76', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '618', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2535.651,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:13:24.301000+02:00,42.0,15.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'true', 'PlayAngle': '233.79', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '619', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2536.798,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:13:25.448000+02:00,42.0,16.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'true', 'PlayAngle': '359.65', 'Player': 'DFL-OBJ-000199', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '620', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2537.99,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 16:13:26.640000+02:00,42.0,17.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '232.87', 'Player': 'DFL-OBJ-0000YV', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '621', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2539.165,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:13:27.815000+02:00,42.0,19.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'true', 'PlayAngle': '306.00', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '622', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",firstHalf,Home
TacklingGame,2539.39,DFL-CLU-00000S,DFL-OBJ-000172,0.0,2023-05-27 16:13:28.040000+02:00,42.0,19.0,"{'Winner': 'DFL-OBJ-000172', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-002G02', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerAction': 'shotAssist', 'WinnerRole': 'withBallControl'}",firstHalf,Home
Delete,2544.488,,,,2023-05-27 16:13:33.138000+02:00,42.0,24.0,{},firstHalf,Home
ShotAtGoal_ShotWide,2545.401,DFL-CLU-00000S,DFL-OBJ-0028NB,0.0,2023-05-27 16:13:34.051000+02:00,42.0,25.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'others', 'Pressure': '0.82', 'TakerBallControl': 'dribblingMore10m', 'DistanceToGoal': '26.52', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '0', 'GoalDistanceGoalkeeper': '1.61', 'ShotOrigin': '7', 'SignificanceEvaluation': 'average', 'AngleToGoal': '12.79', 'InsideBox': 'false', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-000172', 'Player': 'DFL-OBJ-0028NB', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '14.70', 'SetupOrigin': 'insideLeft', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '623', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0190', 'Placing': 'far', 'PitchMarking': 'left'}",firstHalf,Home
OtherBallAction,2585.399,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:14:14.049000+02:00,43.0,5.0,"{'Player': 'DFL-OBJ-0000XU', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '628'}",firstHalf,Home
Play_Pass,2587.256,DFL-CLU-00000S,DFL-OBJ-0027FG,,2023-05-27 16:14:15.906000+02:00,43.0,7.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'true', 'PlayAngle': '352.02', 'Player': 'DFL-OBJ-0027FG', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '629', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
TacklingGame,2589.273,DFL-CLU-00000S,DFL-OBJ-0000YV,0.0,2023-05-27 16:14:17.923000+02:00,43.0,9.0,"{'Winner': 'DFL-OBJ-0000YV', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'ballcontactSucceeded', 'Loser': 'DFL-OBJ-0001UP', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",firstHalf,Home
Play_Pass,2593.194,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 16:14:21.844000+02:00,43.0,13.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0027LO', 'FromOpenPlay': 'true', 'PlayAngle': '103.97', 'Player': 'DFL-OBJ-0000YV', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '630', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
OtherBallAction,2594.028,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:14:22.678000+02:00,43.0,14.0,"{'Player': 'DFL-OBJ-0027LO', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '632'}",firstHalf,Home
OtherBallAction,2628.962,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:14:57.612000+02:00,43.0,48.0,"{'Player': 'DFL-OBJ-000199', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '635'}",firstHalf,Home
Play_Pass,2630.078,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:14:58.728000+02:00,43.0,50.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '177.09', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '636', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2631.834,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:15:00.484000+02:00,43.0,51.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'true', 'PlayAngle': '165.44', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '637', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2633.456,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:15:02.106000+02:00,43.0,53.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'true', 'PlayAngle': '160.23', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '638', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2643.351,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 16:15:12.001000+02:00,44.0,3.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'true', 'PlayAngle': '339.91', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '639', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",firstHalf,Home
Play_Pass,2646.439,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 16:15:15.089000+02:00,44.0,6.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '164.55', 'Player': 'DFL-OBJ-0000YV', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '640', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2647.956,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:15:16.606000+02:00,44.0,7.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'true', 'PlayAngle': '345.31', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '641', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",firstHalf,Home
Play_Pass,2650.049,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:15:18.699000+02:00,44.0,10.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0026NY', 'FromOpenPlay': 'true', 'PlayAngle': '81.40', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '642', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
TacklingGame,2651.23,DFL-CLU-00000S,DFL-OBJ-0028NB,0.0,2023-05-27 16:15:19.880000+02:00,44.0,11.0,"{'Winner': 'DFL-OBJ-0028NB', 'Type': 'ground', 'PossessionChange': 'true', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-002GOI', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",firstHalf,Home
Delete,2658.629,,,,2023-05-27 16:15:27.279000+02:00,44.0,18.0,{},firstHalf,Home
Foul,2661.914,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:15:30.564000+02:00,44.0,21.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-000172', 'Fouled': 'DFL-OBJ-002G8H', 'TeamFouled': 'DFL-CLU-00000B'}",firstHalf,Home
OtherBallAction,2690.862,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:15:59.512000+02:00,44.0,50.0,"{'Player': 'DFL-OBJ-J014F7', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '656'}",firstHalf,Home
Play_Pass,2692.485,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:16:01.135000+02:00,44.0,52.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'true', 'PlayAngle': '266.28', 'Player': 'DFL-OBJ-0027LO', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '658', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'squarePass'}",firstHalf,Home
ShotAtGoal_SavedShot,2696.186,DFL-CLU-00000S,DFL-OBJ-0000YV,0.0,2023-05-27 16:16:04.836000+02:00,44.0,56.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'others', 'Pressure': '0.32', 'TakerBallControl': 'controlShot', 'DistanceToGoal': '24.21', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.55', 'ShotOrigin': '8', 'SignificanceEvaluation': 'average', 'AngleToGoal': '16.49', 'InsideBox': 'false', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-0027LO', 'Player': 'DFL-OBJ-0000YV', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '11.61', 'SetupOrigin': 'insideRight', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '659', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0379', 'SaveType': 'arms', 'SaveResult': 'held', 'GoalKeeper': 'DFL-OBJ-0026NY', 'SaveEvaluation': 'average'}",firstHalf,Home
OtherBallAction,2710.692,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:16:19.342000+02:00,45.0,10.0,"{'Player': 'DFL-OBJ-000199', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '662'}",firstHalf,Home
Play_Pass,2712.023,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:16:20.673000+02:00,45.0,12.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'true', 'PlayAngle': '23.86', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '664', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2713.675,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:16:22.325000+02:00,45.0,13.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0000XU', 'FromOpenPlay': 'true', 'PlayAngle': '214.97', 'Player': 'DFL-OBJ-000199', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '665', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2716.871,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:16:25.521000+02:00,45.0,16.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'true', 'PlayAngle': '87.24', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '666', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2719.002,DFL-CLU-00000S,DFL-OBJ-002GM0,,2023-05-27 16:16:27.652000+02:00,45.0,19.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '332.80', 'Player': 'DFL-OBJ-002GM0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '667', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2720.673,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:16:29.323000+02:00,45.0,20.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0000XU', 'FromOpenPlay': 'true', 'PlayAngle': '183.17', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '668', 'Distance': 'short', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2724.23,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:16:32.880000+02:00,45.0,24.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J016C3', 'FromOpenPlay': 'true', 'PlayAngle': '87.29', 'Player': 'DFL-OBJ-0000XU', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '669', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'squarePass'}",firstHalf,Home
Play_Pass,2729.412,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 16:16:38.062000+02:00,45.0,29.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'true', 'PlayAngle': '213.29', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '670', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2732.492,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:16:41.142000+02:00,45.0,32.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'true', 'PlayAngle': '225.60', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '671', 'Distance': 'medium', 'FreeKickLayup': 'false'}",firstHalf,Home
Play_Pass,2734.46,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 16:16:43.110000+02:00,45.0,34.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027FG', 'FromOpenPlay': 'true', 'PlayAngle': '10.56', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '672', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",firstHalf,Home
