eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
Foul,482.579,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 16:42:00.349000+02:00,8.0,2.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-J016C3', 'Fouled': 'DFL-OBJ-002G02', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
OutSubstitution,644.31,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:44:42.080000+02:00,10.0,44.0,"{'PlayerOut': 'DFL-OBJ-0000XU', 'PlayingPosition': 'LV', 'PlayerIn': 'DFL-OBJ-0028D6', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,644.31,DFL-CLU-00000S,DFL-OBJ-0000XU,,2023-05-27 16:44:42.080000+02:00,10.0,44.0,"{'PlayerOut': 'DFL-OBJ-0000XU', 'PlayingPosition': 'LV', 'PlayerIn': 'DFL-OBJ-0028D6', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,649.03,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:44:46.800000+02:00,10.0,49.0,"{'PlayerOut': 'DFL-OBJ-0027LO', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002G4G', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,649.03,DFL-CLU-00000S,DFL-OBJ-0027LO,,2023-05-27 16:44:46.800000+02:00,10.0,49.0,"{'PlayerOut': 'DFL-OBJ-0027LO', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002G4G', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
ThrowIn_Play_Pass,663.292,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 16:45:01.062000+02:00,11.0,3.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:43:14.129+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '337.47', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '824', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
FreeKick_Play_Pass,720.32,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 16:45:58.090000+02:00,12.0,0.0,"{'DecisionTimestamp': '2023-05-27T16:45:25.259+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '328.65', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '842', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
Play_Cross,728.592,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:46:06.362000+02:00,12.0,8.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'true', 'PlayAngle': '68.56', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '846', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Home
ThrowIn_Play_Cross,757.754,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:46:35.524000+02:00,12.0,37.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:46:08.545+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'false', 'PlayAngle': '86.60', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '848', 'Rotation': 'other', 'Distance': 'medium'}",secondHalf,Home
Play_Cross,765.468,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:46:43.238000+02:00,12.0,45.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'true', 'PlayAngle': '113.46', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '852', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Home
Foul,786.761,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 16:47:04.531000+02:00,13.0,6.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-0000YV', 'Fouled': 'DFL-OBJ-002GAR', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Foul,835.969,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:47:53.739000+02:00,13.0,55.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-000199', 'Fouled': 'DFL-OBJ-0002LI', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Delete,857.79,,,,2023-05-27 16:48:15.560000+02:00,14.0,17.0,{},secondHalf,Home
Foul,859.359,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 16:48:17.129000+02:00,14.0,19.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'handBall', 'Fouler': 'DFL-OBJ-002G4G'}",secondHalf,Home
Delete,994.929,,,,2023-05-27 16:50:32.699000+02:00,16.0,34.0,{},secondHalf,Home
GoalKick_Play_Pass,1042.886,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 16:51:20.656000+02:00,17.0,22.0,"{'DecisionTimestamp': '2023-05-27T16:50:47.294+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '18.54', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '901', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
Delete,1051.196,,,,2023-05-27 16:51:28.966000+02:00,17.0,31.0,{},secondHalf,Home
FreeKick_Play_Pass,1095.573,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:52:13.343000+02:00,18.0,15.0,"{'DecisionTimestamp': '2023-05-27T16:51:39.255+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '12.65', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '910', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
Delete,1097.215,,,,2023-05-27 16:52:14.985000+02:00,18.0,17.0,{},secondHalf,Home
Delete,1133.31,,,,2023-05-27 16:52:51.080000+02:00,18.0,53.0,{},secondHalf,Home
Delete,1148.97,,,,2023-05-27 16:53:06.740000+02:00,19.0,8.0,{},secondHalf,Home
Delete,1225.262,,,,2023-05-27 16:54:23.032000+02:00,20.0,25.0,{},secondHalf,Home
BallClaiming,1228.49,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 16:54:26.260000+02:00,20.0,28.0,"{'Type': 'Block', 'Player': 'DFL-OBJ-002G4G', 'BallPossessionPhase': '953', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Delete,1249.127,,,,2023-05-27 16:54:46.897000+02:00,20.0,49.0,{},secondHalf,Home
FreeKick_Play_Pass,1293.334,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 16:55:31.104000+02:00,21.0,33.0,"{'DecisionTimestamp': '2023-05-27T16:54:42.803+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '4.73', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '957', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
ThrowIn_Play_Pass,1344.883,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:56:22.653000+02:00,22.0,24.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:55:43.145+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'false', 'PlayAngle': '338.08', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '967', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Play_Cross,1347.128,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:56:24.898000+02:00,22.0,27.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'true', 'PlayAngle': '253.30', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '968', 'Rotation': 'other', 'Distance': 'medium', 'Side': 'right'}",secondHalf,Home
ThrowIn_Play_Cross,1369.643,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 16:56:47.413000+02:00,22.0,49.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:56:30.786+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'false', 'PlayAngle': '290.70', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '970', 'Rotation': 'other', 'Distance': 'medium'}",secondHalf,Home
FreeKick_Play_Cross,1425.421,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:57:43.191000+02:00,23.0,45.0,"{'DecisionTimestamp': '2023-05-27T16:56:57.773+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'PlayAngle': '271.21', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '976', 'Rotation': 'towardsGoal', 'Distance': 'medium', 'Side': 'right'}",secondHalf,Home
Play_Cross,1443.956,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 16:58:01.726000+02:00,24.0,3.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '279.79', 'Player': 'DFL-OBJ-000199', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '985', 'Rotation': 'other', 'Distance': 'medium', 'Side': 'right'}",secondHalf,Home
FreeKick_Play_Pass,1480.349,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 16:58:38.119000+02:00,24.0,40.0,"{'DecisionTimestamp': '2023-05-27T16:58:14.188+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'false', 'PlayAngle': '337.78', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '991', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
FreeKick_Play_Pass,1554.917,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 16:59:52.687000+02:00,25.0,54.0,"{'DecisionTimestamp': '2023-05-27T16:59:23.067+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'false', 'PlayAngle': '261.77', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1011', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
Play_Cross,1567.58,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:00:05.350000+02:00,26.0,7.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027FG', 'FromOpenPlay': 'true', 'PlayAngle': '97.28', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1016', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Home
Delete,1575.315,,,,2023-05-27 17:00:13.085000+02:00,26.0,15.0,{},secondHalf,Home
Foul,1611.775,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 17:00:49.545000+02:00,26.0,51.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-0000YV', 'Fouled': 'DFL-OBJ-J01B8R', 'CommittingPlayerAction': 'holding', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Caution,1614.75,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 17:00:52.520000+02:00,26.0,54.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-0000YV', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul', 'CardRating': 'yellow'}",secondHalf,Home
RefereeBall,1695.761,,,,2023-05-27 17:02:13.531000+02:00,28.0,15.0,{},secondHalf,Home
ThrowIn_Play_Cross,1763.449,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 17:03:21.219000+02:00,29.0,23.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:02:54.403+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '301.05', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '1060', 'Rotation': 'other', 'Distance': 'medium'}",secondHalf,Home
Delete,1765.338,,,,2023-05-27 17:03:23.108000+02:00,29.0,25.0,{},secondHalf,Home
Delete,1770.671,,,,2023-05-27 17:03:28.441000+02:00,29.0,30.0,{},secondHalf,Home
FreeKick_Play_Cross,1862.324,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:05:00.094000+02:00,31.0,2.0,"{'DecisionTimestamp': '2023-05-27T17:04:21.794+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J013O2', 'FromOpenPlay': 'false', 'PlayAngle': '88.84', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '1076', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Home
Delete,1887.865,,,,2023-05-27 17:05:25.635000+02:00,31.0,27.0,{},secondHalf,Home
CornerKick_Play_Cross,1937.709,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:06:15.479000+02:00,32.0,17.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:05:33.762+02:00', 'PostMarking': 'none', 'Placing': 'nearPost', 'Team': 'DFL-CLU-00000S', 'Rotation': 'towardsGoal', 'TargetArea': 'nearPost', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'Player': 'DFL-OBJ-000172', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '1095', 'Distance': 'medium'}",secondHalf,Home
Foul,1947.23,DFL-CLU-00000S,DFL-OBJ-0027FG,,2023-05-27 17:06:25+02:00,32.0,27.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-0027FG', 'Fouled': 'DFL-OBJ-002G8H', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
ThrowIn_Play_Pass,2018.675,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:07:36.445000+02:00,33.0,38.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:07:11.428+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '345.68', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1112', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
ShotAtGoal_BlockedShot,2044.611,DFL-CLU-00000S,DFL-OBJ-0000YV,0.0,2023-05-27 17:08:02.381000+02:00,34.0,4.0,"{'CounterAttack': 'true', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.34', 'TakerBallControl': 'direct', 'DistanceToGoal': '11.34', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '1.96', 'ShotOrigin': '3', 'SignificanceEvaluation': 'decent', 'AngleToGoal': '34.27', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-0027FG', 'Player': 'DFL-OBJ-0000YV', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '20.34', 'SetupOrigin': 'right', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '1121', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.2427', 'GoalPrevented': 'false'}",secondHalf,Home
BallClaiming,2058.226,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:08:15.996000+02:00,34.0,18.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-0028D6', 'BallPossessionPhase': '1127', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
ChanceWithoutShot,2061.95,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 17:08:19.720000+02:00,34.0,21.0,"{'TakerSetup': 'otherPassFromOpenPlay', 'ChanceAssist': 'DFL-OBJ-0028NB', 'CounterAttack': 'true', 'Situation': 'passOpenPlay', 'Player': 'DFL-OBJ-0000YV', 'SetupOrigin': 'left', 'Team': 'DFL-CLU-00000S', 'PreventionGoalkeeper': 'false', 'ChanceAssistType': 'direct', 'Sitter': 'false', 'AssistAction': 'otherPassFromOpenPlay'}",secondHalf,Home
Delete,2064.451,,,,2023-05-27 17:08:22.221000+02:00,34.0,24.0,{},secondHalf,Home
OutSubstitution,2100.87,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 17:08:58.640000+02:00,35.0,0.0,"{'PlayerOut': 'DFL-OBJ-0000YV', 'PlayingPosition': 'STZ', 'PlayerIn': 'DFL-OBJ-J01AQV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,2100.87,DFL-CLU-00000S,DFL-OBJ-0000YV,,2023-05-27 17:08:58.640000+02:00,35.0,0.0,"{'PlayerOut': 'DFL-OBJ-0000YV', 'PlayingPosition': 'STZ', 'PlayerIn': 'DFL-OBJ-J01AQV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,2115.43,DFL-CLU-00000S,DFL-OBJ-0027FG,,2023-05-27 17:09:13.200000+02:00,35.0,15.0,"{'PlayerOut': 'DFL-OBJ-0027FG', 'PlayingPosition': 'RA', 'PlayerIn': 'DFL-OBJ-00002Z', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,2115.43,DFL-CLU-00000S,DFL-OBJ-0027FG,,2023-05-27 17:09:13.200000+02:00,35.0,15.0,"{'PlayerOut': 'DFL-OBJ-0027FG', 'PlayingPosition': 'RA', 'PlayerIn': 'DFL-OBJ-00002Z', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
BallClaiming,2165.305,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 17:10:03.075000+02:00,36.0,5.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-002G4G', 'BallPossessionPhase': '1148', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Delete,2182.779,,,,2023-05-27 17:10:20.549000+02:00,36.0,22.0,{},secondHalf,Home
Delete,2190.322,,,,2023-05-27 17:10:28.092000+02:00,36.0,30.0,{},secondHalf,Home
ThrowIn_Play_Pass,2243.147,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:11:20.917000+02:00,37.0,23.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:11:04.990+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'false', 'PlayAngle': '338.08', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1174', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Delete,2259.5,,,,2023-05-27 17:11:37.270000+02:00,37.0,39.0,{},secondHalf,Home
BallClaiming,2262.335,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:11:40.105000+02:00,37.0,42.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-0028D6', 'BallPossessionPhase': '1177', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Play_Cross,2262.336,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:11:40.106000+02:00,37.0,42.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'true', 'PlayAngle': '80.04', 'Player': 'DFL-OBJ-0028D6', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1177', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'left'}",secondHalf,Home
ThrowIn_Play_Pass,2314.734,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:12:32.504000+02:00,38.0,34.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:12:16.133+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'false', 'PlayAngle': '335.06', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1182', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Foul,2323.601,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 17:12:41.371000+02:00,38.0,43.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002G4G', 'Fouled': 'DFL-OBJ-J01G0J', 'CommittingPlayerAction': 'holding', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Caution,2328.27,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 17:12:46.040000+02:00,38.0,48.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-002G4G', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'foul', 'CardRating': 'yellow'}",secondHalf,Home
GoalKick_Play_Pass,2373.396,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 17:13:31.166000+02:00,39.0,33.0,"{'DecisionTimestamp': '2023-05-27T17:13:15.420+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'false', 'PlayAngle': '346.57', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1192', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
Delete,2394.331,,,,2023-05-27 17:13:52.101000+02:00,39.0,54.0,{},secondHalf,Home
BallClaiming,2394.911,DFL-CLU-00000S,DFL-OBJ-000199,,2023-05-27 17:13:52.681000+02:00,39.0,54.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-000199', 'BallPossessionPhase': '1201', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
BallClaiming,2414.837,DFL-CLU-00000S,DFL-OBJ-J01AQV,1.0,2023-05-27 17:14:12.607000+02:00,40.0,14.0,"{'Type': 'BallClaimed', 'Player': 'DFL-OBJ-J01AQV', 'BallPossessionPhase': '1206', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
